,Frame,xmin,xmax,ymin,ymax,label,type
437,000529.jpg,422.0,461.0,237.0,255.0,0.0,test
438,000091.jpg,125.0,195.0,241.0,284.0,0.0,trainval
439,000091.jpg,81.0,105.0,248.0,268.0,0.0,trainval
440,000091.jpg,91.0,126.0,250.0,274.0,0.0,trainval
441,007249.jpg,74.0,352.0,54.0,345.0,16.0,trainval
442,002085.jpg,166.0,245.0,213.0,285.0,14.0,test
443,004728.jpg,449.0,472.0,199.0,253.0,1.0,test
444,004021.jpg,4.0,500.0,1.0,375.0,7.0,test
445,007697.jpg,70.0,242.0,206.0,436.0,6.0,trainval
446,007697.jpg,105.0,204.0,116.0,330.0,1.0,trainval
447,004905.jpg,2.0,197.0,8.0,280.0,13.0,trainval
448,008160.jpg,22.0,377.0,69.0,366.0,0.0,trainval
449,008160.jpg,203.0,456.0,1.0,139.0,0.0,trainval
450,008160.jpg,75.0,121.0,29.0,144.0,1.0,trainval
451,008160.jpg,46.0,86.0,34.0,139.0,1.0,trainval
452,003396.jpg,14.0,376.0,84.0,330.0,9.0,trainval
453,003396.jpg,192.0,387.0,75.0,330.0,9.0,trainval
454,003396.jpg,124.0,371.0,50.0,279.0,1.0,trainval
455,003396.jpg,287.0,427.0,37.0,164.0,1.0,trainval
456,003683.jpg,1.0,498.0,1.0,353.0,0.0,test
457,002565.jpg,1.0,460.0,19.0,348.0,17.0,trainval
458,002565.jpg,258.0,334.0,175.0,336.0,1.0,trainval
459,009051.jpg,1.0,28.0,178.0,222.0,2.0,trainval
460,009051.jpg,54.0,312.0,198.0,307.0,10.0,trainval
461,009051.jpg,141.0,243.0,234.0,334.0,4.0,trainval
462,009051.jpg,272.0,344.0,226.0,295.0,4.0,trainval
463,009051.jpg,281.0,406.0,255.0,368.0,4.0,trainval
464,009051.jpg,94.0,215.0,260.0,375.0,4.0,trainval
465,004974.jpg,359.0,487.0,257.0,329.0,5.0,trainval
466,004974.jpg,358.0,500.0,115.0,288.0,5.0,trainval
467,004974.jpg,225.0,362.0,158.0,328.0,5.0,trainval
468,004974.jpg,92.0,256.0,141.0,268.0,5.0,trainval
469,004974.jpg,55.0,164.0,215.0,310.0,5.0,trainval
470,004974.jpg,31.0,228.0,264.0,329.0,5.0,trainval
471,004354.jpg,29.0,488.0,1.0,319.0,17.0,trainval
472,001475.jpg,49.0,500.0,154.0,362.0,9.0,trainval
473,001475.jpg,235.0,438.0,79.0,354.0,1.0,trainval
474,006944.jpg,6.0,215.0,156.0,293.0,15.0,trainval
475,006944.jpg,218.0,348.0,121.0,291.0,15.0,trainval
476,006944.jpg,334.0,494.0,128.0,313.0,15.0,trainval
477,006944.jpg,143.0,180.0,113.0,154.0,6.0,trainval
478,006944.jpg,104.0,138.0,113.0,146.0,6.0,trainval
479,006944.jpg,476.0,500.0,123.0,217.0,15.0,trainval
480,003585.jpg,138.0,259.0,183.0,411.0,1.0,trainval
481,003585.jpg,89.0,291.0,244.0,425.0,9.0,trainval
482,000249.jpg,67.0,183.0,188.0,330.0,4.0,trainval
483,000249.jpg,108.0,160.0,174.0,205.0,4.0,trainval
484,000249.jpg,156.0,202.0,169.0,195.0,4.0,trainval
485,000249.jpg,173.0,274.0,184.0,326.0,4.0,trainval
486,000249.jpg,268.0,316.0,182.0,307.0,4.0,trainval
487,000249.jpg,269.0,314.0,160.0,186.0,4.0,trainval
488,000249.jpg,307.0,376.0,119.0,228.0,4.0,trainval
489,000249.jpg,102.0,324.0,177.0,302.0,11.0,trainval
490,001894.jpg,2.0,238.0,2.0,375.0,1.0,trainval
491,001894.jpg,211.0,500.0,2.0,375.0,6.0,trainval
492,004491.jpg,157.0,399.0,147.0,368.0,4.0,test
493,004491.jpg,185.0,333.0,134.0,283.0,1.0,test
494,004491.jpg,435.0,500.0,261.0,375.0,4.0,test
495,008642.jpg,26.0,464.0,124.0,290.0,19.0,test
496,008642.jpg,5.0,26.0,201.0,250.0,1.0,test
497,001450.jpg,183.0,330.0,70.0,253.0,1.0,trainval
498,001450.jpg,185.0,336.0,110.0,251.0,9.0,trainval
499,007338.jpg,255.0,500.0,86.0,338.0,9.0,test
500,007338.jpg,273.0,487.0,44.0,338.0,1.0,test
501,007338.jpg,167.0,277.0,30.0,214.0,9.0,test
502,007338.jpg,120.0,196.0,15.0,111.0,9.0,test
503,009860.jpg,65.0,490.0,25.0,355.0,17.0,trainval
504,006442.jpg,2.0,195.0,29.0,500.0,1.0,trainval
505,006442.jpg,130.0,347.0,181.0,500.0,1.0,trainval
506,005561.jpg,131.0,340.0,226.0,448.0,12.0,test
507,005561.jpg,192.0,256.0,154.0,422.0,1.0,test
508,005561.jpg,1.0,374.0,1.0,500.0,17.0,test
509,008477.jpg,27.0,271.0,118.0,358.0,7.0,trainval
510,008477.jpg,259.0,500.0,63.0,358.0,7.0,trainval
511,001051.jpg,222.0,322.0,85.0,298.0,5.0,test
512,008169.jpg,276.0,436.0,163.0,343.0,16.0,trainval
513,008169.jpg,11.0,91.0,174.0,226.0,0.0,trainval
514,004698.jpg,461.0,500.0,141.0,242.0,1.0,test
515,004698.jpg,320.0,362.0,142.0,217.0,1.0,test
516,004698.jpg,349.0,387.0,140.0,221.0,1.0,test
517,004698.jpg,380.0,412.0,139.0,226.0,1.0,test
518,004698.jpg,387.0,444.0,137.0,228.0,1.0,test
519,004698.jpg,200.0,326.0,5.0,274.0,1.0,test
520,004698.jpg,161.0,302.0,33.0,274.0,1.0,test
521,004698.jpg,177.0,196.0,156.0,202.0,4.0,test
522,004698.jpg,131.0,150.0,154.0,201.0,4.0,test
523,004698.jpg,112.0,132.0,153.0,200.0,4.0,test
524,000751.jpg,79.0,412.0,48.0,309.0,7.0,test
525,008614.jpg,53.0,326.0,180.0,317.0,10.0,test
526,008614.jpg,203.0,355.0,179.0,242.0,10.0,test
527,008614.jpg,292.0,366.0,171.0,217.0,10.0,test
528,001688.jpg,61.0,415.0,11.0,373.0,9.0,trainval
529,002999.jpg,288.0,461.0,118.0,226.0,9.0,test
530,002999.jpg,121.0,270.0,112.0,193.0,9.0,test
531,002999.jpg,38.0,164.0,92.0,169.0,9.0,test
532,002999.jpg,344.0,447.0,74.0,180.0,1.0,test
533,002999.jpg,175.0,265.0,85.0,189.0,1.0,test
534,002999.jpg,75.0,158.0,64.0,141.0,1.0,test
535,002999.jpg,153.0,187.0,61.0,99.0,1.0,test
536,007178.jpg,420.0,469.0,203.0,308.0,2.0,test
537,007178.jpg,73.0,357.0,103.0,375.0,1.0,test
538,007178.jpg,302.0,391.0,217.0,375.0,4.0,test
539,003355.jpg,226.0,376.0,122.0,276.0,1.0,trainval
540,003355.jpg,2.0,324.0,2.0,242.0,0.0,trainval
541,003355.jpg,329.0,500.0,2.0,134.0,0.0,trainval
542,003355.jpg,220.0,486.0,53.0,175.0,0.0,trainval
543,000460.jpg,259.0,471.0,67.0,372.0,4.0,trainval
544,005777.jpg,128.0,500.0,192.0,333.0,12.0,test
545,005777.jpg,1.0,203.0,167.0,331.0,12.0,test
546,005777.jpg,185.0,470.0,1.0,333.0,1.0,test
547,005777.jpg,3.0,183.0,34.0,331.0,1.0,test
548,008205.jpg,91.0,227.0,69.0,181.0,6.0,test
549,008205.jpg,144.0,179.0,22.0,130.0,1.0,test
550,002886.jpg,4.0,280.0,59.0,372.0,1.0,trainval
551,002886.jpg,240.0,355.0,107.0,371.0,1.0,trainval
552,002886.jpg,262.0,433.0,79.0,375.0,1.0,trainval
553,002886.jpg,327.0,498.0,74.0,372.0,1.0,trainval
554,006229.jpg,76.0,157.0,117.0,306.0,1.0,trainval
555,006229.jpg,306.0,374.0,115.0,248.0,1.0,trainval
556,006229.jpg,347.0,382.0,115.0,212.0,1.0,trainval
557,006229.jpg,373.0,462.0,75.0,375.0,1.0,trainval
558,006229.jpg,168.0,355.0,131.0,375.0,1.0,trainval
559,002356.jpg,4.0,158.0,54.0,223.0,2.0,test
560,005532.jpg,148.0,299.0,199.0,279.0,5.0,test
561,005532.jpg,311.0,372.0,146.0,227.0,5.0,test
562,005532.jpg,1.0,16.0,123.0,171.0,5.0,test
563,005532.jpg,459.0,500.0,290.0,368.0,5.0,test
564,005532.jpg,240.0,294.0,117.0,181.0,5.0,test
565,005532.jpg,185.0,237.0,142.0,213.0,5.0,test
566,005532.jpg,449.0,471.0,96.0,116.0,5.0,test
567,005532.jpg,254.0,278.0,99.0,115.0,5.0,test
568,006743.jpg,89.0,184.0,168.0,291.0,2.0,test
569,006743.jpg,235.0,327.0,276.0,313.0,16.0,test
570,006743.jpg,1.0,35.0,194.0,356.0,4.0,test
571,008480.jpg,115.0,207.0,72.0,137.0,5.0,test
572,008480.jpg,79.0,181.0,136.0,500.0,1.0,test
573,008480.jpg,215.0,236.0,231.0,302.0,1.0,test
574,008480.jpg,233.0,256.0,233.0,302.0,1.0,test
575,008480.jpg,254.0,283.0,227.0,303.0,1.0,test
576,008480.jpg,49.0,72.0,215.0,303.0,1.0,test
577,008480.jpg,23.0,46.0,248.0,323.0,1.0,test
578,008480.jpg,1.0,22.0,213.0,335.0,1.0,test
579,008480.jpg,168.0,195.0,224.0,332.0,1.0,test
580,003379.jpg,68.0,409.0,114.0,213.0,0.0,trainval
581,004023.jpg,91.0,256.0,146.0,255.0,18.0,trainval
582,004023.jpg,249.0,500.0,85.0,330.0,18.0,trainval
583,004023.jpg,1.0,87.0,136.0,215.0,18.0,trainval
584,007980.jpg,187.0,298.0,43.0,220.0,14.0,trainval
585,007980.jpg,323.0,384.0,193.0,218.0,14.0,trainval
586,007113.jpg,96.0,127.0,163.0,238.0,2.0,trainval
587,005137.jpg,160.0,203.0,31.0,65.0,15.0,test
588,005137.jpg,289.0,308.0,34.0,59.0,15.0,test
589,002045.jpg,24.0,475.0,43.0,335.0,0.0,trainval
590,002045.jpg,362.0,500.0,80.0,169.0,0.0,trainval
591,002045.jpg,1.0,60.0,112.0,168.0,0.0,trainval
592,009583.jpg,281.0,398.0,18.0,96.0,7.0,test
593,009583.jpg,1.0,324.0,1.0,331.0,1.0,test
594,009583.jpg,259.0,500.0,1.0,245.0,1.0,test
595,002509.jpg,1.0,327.0,3.0,499.0,1.0,test
596,008222.jpg,49.0,276.0,98.0,422.0,7.0,trainval
597,000360.jpg,64.0,500.0,42.0,375.0,18.0,test
598,000360.jpg,1.0,166.0,59.0,375.0,18.0,test
599,000360.jpg,4.0,429.0,4.0,77.0,18.0,test
600,000360.jpg,1.0,362.0,1.0,33.0,18.0,test
601,005297.jpg,89.0,454.0,2.0,333.0,1.0,trainval
602,005297.jpg,104.0,249.0,71.0,333.0,1.0,trainval
603,005297.jpg,37.0,106.0,132.0,270.0,1.0,trainval
604,009280.jpg,3.0,498.0,1.0,332.0,12.0,test
605,001611.jpg,159.0,292.0,213.0,500.0,1.0,trainval
606,001611.jpg,158.0,425.0,171.0,500.0,1.0,trainval
607,002898.jpg,8.0,500.0,71.0,337.0,17.0,test
608,002963.jpg,72.0,500.0,36.0,375.0,15.0,trainval
609,008920.jpg,224.0,401.0,151.0,301.0,15.0,trainval
610,008920.jpg,61.0,230.0,67.0,284.0,1.0,trainval
611,005417.jpg,1.0,384.0,1.0,373.0,1.0,trainval
612,000880.jpg,305.0,355.0,24.0,65.0,5.0,trainval
613,000880.jpg,51.0,87.0,239.0,322.0,5.0,trainval
614,000880.jpg,116.0,141.0,158.0,206.0,5.0,trainval
615,000880.jpg,379.0,440.0,119.0,199.0,18.0,trainval
616,000880.jpg,329.0,380.0,114.0,179.0,18.0,trainval
617,003915.jpg,157.0,500.0,161.0,375.0,7.0,trainval
618,003915.jpg,9.0,186.0,2.0,153.0,1.0,trainval
619,003915.jpg,196.0,301.0,35.0,164.0,1.0,trainval
620,002260.jpg,107.0,447.0,61.0,287.0,9.0,trainval
621,005562.jpg,2.0,465.0,1.0,372.0,16.0,test
622,003179.jpg,17.0,312.0,199.0,299.0,0.0,test
623,003179.jpg,157.0,203.0,131.0,196.0,1.0,test
624,003179.jpg,205.0,242.0,144.0,201.0,1.0,test
625,003945.jpg,186.0,305.0,173.0,276.0,12.0,trainval
626,003945.jpg,103.0,227.0,136.0,256.0,12.0,trainval
627,003945.jpg,1.0,49.0,116.0,230.0,12.0,trainval
628,003945.jpg,210.0,315.0,120.0,241.0,1.0,trainval
629,003945.jpg,142.0,230.0,95.0,222.0,1.0,trainval
630,003945.jpg,140.0,239.0,72.0,220.0,1.0,trainval
631,003945.jpg,2.0,48.0,40.0,153.0,1.0,trainval
632,003945.jpg,2.0,65.0,22.0,51.0,1.0,trainval
633,009901.jpg,104.0,199.0,76.0,337.0,1.0,test
634,009901.jpg,265.0,424.0,46.0,368.0,1.0,test
635,009901.jpg,20.0,77.0,174.0,234.0,4.0,test
636,009901.jpg,80.0,121.0,191.0,255.0,4.0,test
637,009901.jpg,262.0,302.0,188.0,271.0,4.0,test
638,009901.jpg,457.0,500.0,215.0,301.0,4.0,test
639,009901.jpg,189.0,256.0,185.0,266.0,11.0,test
640,009901.jpg,373.0,451.0,208.0,296.0,11.0,test
641,004897.jpg,181.0,242.0,196.0,333.0,1.0,trainval
642,004897.jpg,1.0,28.0,188.0,312.0,1.0,trainval
643,004897.jpg,243.0,279.0,212.0,333.0,1.0,trainval
644,009478.jpg,213.0,446.0,1.0,316.0,4.0,test
645,009478.jpg,96.0,309.0,25.0,336.0,1.0,test
646,009478.jpg,1.0,79.0,1.0,266.0,2.0,test
647,008834.jpg,1.0,479.0,92.0,375.0,10.0,test
648,002538.jpg,200.0,231.0,226.0,328.0,3.0,test
649,002538.jpg,120.0,274.0,42.0,290.0,1.0,test
650,002538.jpg,104.0,282.0,1.0,305.0,1.0,test
651,002538.jpg,118.0,500.0,271.0,345.0,11.0,test
652,002243.jpg,47.0,471.0,45.0,373.0,7.0,test
653,001422.jpg,68.0,453.0,87.0,278.0,0.0,test
654,007025.jpg,79.0,440.0,48.0,375.0,16.0,trainval
655,000281.jpg,47.0,436.0,93.0,254.0,17.0,test
656,001145.jpg,1.0,149.0,204.0,493.0,7.0,trainval
657,001145.jpg,114.0,304.0,117.0,416.0,1.0,trainval
658,001145.jpg,126.0,241.0,1.0,322.0,1.0,trainval
659,001145.jpg,230.0,375.0,433.0,500.0,1.0,trainval
660,009210.jpg,160.0,336.0,223.0,295.0,0.0,test
661,008855.jpg,2.0,303.0,52.0,352.0,17.0,test
662,007498.jpg,1.0,309.0,3.0,376.0,11.0,trainval
663,007498.jpg,124.0,500.0,2.0,376.0,1.0,trainval
664,006283.jpg,23.0,500.0,8.0,330.0,0.0,test
665,006283.jpg,22.0,54.0,123.0,185.0,0.0,test
666,007947.jpg,2.0,327.0,157.0,212.0,17.0,trainval
667,007365.jpg,12.0,82.0,46.0,151.0,14.0,trainval
668,007365.jpg,298.0,323.0,101.0,147.0,14.0,trainval
669,007365.jpg,174.0,200.0,83.0,151.0,14.0,trainval
670,007365.jpg,239.0,263.0,104.0,143.0,14.0,trainval
671,007365.jpg,263.0,295.0,100.0,143.0,14.0,trainval
672,005498.jpg,415.0,500.0,169.0,303.0,4.0,test
673,005498.jpg,2.0,189.0,245.0,375.0,4.0,test
674,005498.jpg,87.0,368.0,176.0,310.0,10.0,test
675,000180.jpg,14.0,496.0,110.0,356.0,0.0,trainval
676,003317.jpg,1.0,302.0,73.0,372.0,10.0,test
677,005504.jpg,1.0,500.0,160.0,315.0,17.0,test
678,002403.jpg,316.0,334.0,114.0,160.0,1.0,trainval
679,002403.jpg,373.0,407.0,182.0,226.0,5.0,trainval
680,002403.jpg,283.0,394.0,30.0,174.0,14.0,trainval
681,004566.jpg,76.0,353.0,97.0,315.0,16.0,trainval
682,004566.jpg,211.0,500.0,1.0,250.0,16.0,trainval
683,000990.jpg,208.0,460.0,35.0,333.0,1.0,test
684,000990.jpg,5.0,234.0,34.0,334.0,1.0,test
685,000990.jpg,6.0,55.0,114.0,177.0,1.0,test
686,000990.jpg,1.0,112.0,104.0,300.0,1.0,test
687,000990.jpg,402.0,450.0,134.0,187.0,1.0,test
688,009057.jpg,170.0,379.0,82.0,282.0,16.0,test
689,003031.jpg,6.0,493.0,89.0,315.0,16.0,trainval
690,003031.jpg,310.0,500.0,5.0,167.0,1.0,trainval
691,006057.jpg,13.0,113.0,219.0,368.0,4.0,test
692,006057.jpg,97.0,169.0,191.0,314.0,4.0,test
693,006057.jpg,170.0,270.0,225.0,375.0,4.0,test
694,006057.jpg,229.0,307.0,191.0,308.0,4.0,test
695,006057.jpg,98.0,264.0,209.0,361.0,11.0,test
696,006057.jpg,470.0,480.0,131.0,165.0,3.0,test
697,009077.jpg,392.0,468.0,96.0,242.0,1.0,test
698,009077.jpg,282.0,340.0,102.0,260.0,1.0,test
699,009077.jpg,307.0,418.0,107.0,263.0,1.0,test
700,009077.jpg,149.0,181.0,114.0,196.0,1.0,test
701,009077.jpg,88.0,140.0,121.0,211.0,1.0,test
702,009077.jpg,41.0,85.0,143.0,185.0,1.0,test
703,009077.jpg,17.0,58.0,145.0,188.0,1.0,test
704,009077.jpg,394.0,500.0,135.0,192.0,0.0,test
705,009077.jpg,260.0,294.0,139.0,172.0,0.0,test
706,009077.jpg,227.0,282.0,135.0,163.0,0.0,test
707,009077.jpg,121.0,210.0,140.0,169.0,0.0,test
708,001087.jpg,20.0,240.0,68.0,307.0,4.0,test
709,005878.jpg,100.0,323.0,92.0,222.0,9.0,trainval
710,009492.jpg,101.0,489.0,61.0,252.0,0.0,test
711,004093.jpg,415.0,500.0,249.0,333.0,4.0,trainval
712,004093.jpg,410.0,500.0,208.0,304.0,4.0,trainval
713,004093.jpg,320.0,375.0,162.0,275.0,4.0,trainval
714,004093.jpg,257.0,381.0,189.0,320.0,4.0,trainval
715,000332.jpg,54.0,285.0,50.0,262.0,6.0,trainval
716,001704.jpg,118.0,405.0,1.0,317.0,2.0,test
717,004180.jpg,351.0,500.0,30.0,184.0,10.0,test
718,004180.jpg,27.0,492.0,121.0,351.0,10.0,test
719,004180.jpg,197.0,272.0,13.0,116.0,4.0,test
720,004180.jpg,279.0,291.0,55.0,92.0,3.0,test
721,001059.jpg,125.0,271.0,242.0,292.0,14.0,test
722,001059.jpg,286.0,374.0,271.0,291.0,14.0,test
723,008516.jpg,153.0,500.0,43.0,375.0,16.0,test
724,008516.jpg,267.0,379.0,201.0,258.0,3.0,test
725,000760.jpg,64.0,231.0,161.0,261.0,6.0,trainval
726,000760.jpg,167.0,268.0,176.0,229.0,6.0,trainval
727,000760.jpg,235.0,355.0,158.0,260.0,6.0,trainval
728,000760.jpg,264.0,418.0,156.0,274.0,6.0,trainval
729,000760.jpg,348.0,461.0,182.0,258.0,6.0,trainval
730,000760.jpg,121.0,159.0,133.0,228.0,1.0,trainval
731,000760.jpg,215.0,243.0,144.0,227.0,1.0,trainval
732,000760.jpg,277.0,315.0,126.0,168.0,1.0,trainval
733,000760.jpg,320.0,360.0,121.0,223.0,1.0,trainval
734,000760.jpg,373.0,410.0,131.0,192.0,1.0,trainval
735,006180.jpg,78.0,304.0,73.0,229.0,3.0,trainval
736,006180.jpg,1.0,231.0,66.0,288.0,1.0,trainval
737,006789.jpg,83.0,166.0,33.0,162.0,1.0,trainval
738,006789.jpg,47.0,90.0,169.0,269.0,1.0,trainval
739,006789.jpg,56.0,214.0,43.0,310.0,6.0,trainval
740,007881.jpg,14.0,500.0,33.0,283.0,17.0,test
741,002103.jpg,56.0,301.0,111.0,255.0,5.0,test
742,005544.jpg,79.0,288.0,188.0,310.0,17.0,trainval
743,001547.jpg,58.0,462.0,106.0,216.0,13.0,test
744,006479.jpg,19.0,488.0,43.0,337.0,7.0,test
745,009829.jpg,249.0,310.0,283.0,325.0,0.0,test
746,009829.jpg,447.0,500.0,270.0,330.0,0.0,test
747,009829.jpg,217.0,249.0,285.0,337.0,0.0,test
748,009829.jpg,389.0,405.0,280.0,297.0,0.0,test
749,009829.jpg,404.0,419.0,280.0,296.0,0.0,test
750,009829.jpg,1.0,218.0,240.0,375.0,0.0,test
751,009829.jpg,316.0,390.0,264.0,321.0,0.0,test
752,005630.jpg,135.0,352.0,1.0,288.0,16.0,trainval
753,005547.jpg,171.0,320.0,175.0,368.0,18.0,trainval
754,005547.jpg,48.0,447.0,150.0,347.0,0.0,trainval
755,005547.jpg,439.0,471.0,148.0,269.0,1.0,trainval
756,006464.jpg,57.0,297.0,75.0,375.0,1.0,test
757,006464.jpg,252.0,500.0,1.0,375.0,1.0,test
758,007475.jpg,153.0,500.0,14.0,332.0,1.0,trainval
759,007475.jpg,1.0,351.0,46.0,332.0,0.0,trainval
760,007771.jpg,2.0,347.0,128.0,166.0,17.0,test
761,004071.jpg,24.0,493.0,22.0,326.0,0.0,test
762,002086.jpg,281.0,405.0,78.0,179.0,2.0,trainval
763,002086.jpg,31.0,139.0,134.0,237.0,2.0,trainval
764,006458.jpg,196.0,493.0,62.0,271.0,0.0,trainval
765,006458.jpg,26.0,235.0,110.0,265.0,0.0,trainval
766,008540.jpg,176.0,414.0,37.0,333.0,12.0,test
767,008540.jpg,1.0,198.0,1.0,283.0,12.0,test
768,008540.jpg,1.0,116.0,1.0,138.0,1.0,test
769,008540.jpg,249.0,433.0,1.0,206.0,1.0,test
770,009856.jpg,113.0,192.0,245.0,302.0,0.0,test
771,009856.jpg,380.0,499.0,243.0,328.0,0.0,test
772,009856.jpg,1.0,81.0,252.0,327.0,0.0,test
773,006921.jpg,109.0,258.0,149.0,319.0,9.0,test
774,006921.jpg,247.0,294.0,124.0,202.0,1.0,test
775,006921.jpg,206.0,310.0,184.0,274.0,9.0,test
776,006921.jpg,247.0,323.0,150.0,233.0,9.0,test
777,006921.jpg,71.0,154.0,206.0,305.0,1.0,test
778,006921.jpg,184.0,232.0,144.0,168.0,1.0,test
779,006921.jpg,320.0,373.0,118.0,328.0,1.0,test
780,006921.jpg,299.0,397.0,151.0,272.0,9.0,test
781,001203.jpg,31.0,327.0,6.0,208.0,7.0,trainval
782,006206.jpg,196.0,345.0,245.0,354.0,12.0,trainval
783,006206.jpg,171.0,302.0,238.0,350.0,12.0,trainval
784,006206.jpg,325.0,500.0,240.0,375.0,0.0,trainval
785,001358.jpg,50.0,166.0,90.0,287.0,1.0,test
786,001358.jpg,180.0,290.0,152.0,252.0,1.0,test
787,001358.jpg,115.0,143.0,54.0,91.0,1.0,test
788,001358.jpg,338.0,433.0,5.0,42.0,0.0,test
789,004920.jpg,288.0,362.0,47.0,126.0,1.0,test
790,004920.jpg,23.0,267.0,59.0,312.0,1.0,test
791,004863.jpg,61.0,421.0,61.0,282.0,0.0,trainval
792,006139.jpg,82.0,165.0,86.0,153.0,7.0,trainval
793,006139.jpg,325.0,500.0,167.0,375.0,7.0,trainval
794,001161.jpg,56.0,500.0,1.0,375.0,17.0,trainval
795,005995.jpg,81.0,288.0,85.0,239.0,17.0,trainval
796,005995.jpg,8.0,28.0,179.0,224.0,17.0,trainval
797,001904.jpg,371.0,470.0,107.0,284.0,1.0,trainval
798,001904.jpg,201.0,422.0,114.0,335.0,1.0,trainval
799,001904.jpg,130.0,210.0,117.0,246.0,1.0,trainval
800,001904.jpg,40.0,132.0,126.0,236.0,1.0,trainval
801,001904.jpg,1.0,55.0,55.0,285.0,1.0,trainval
802,001904.jpg,199.0,391.0,69.0,335.0,1.0,trainval
803,004598.jpg,133.0,228.0,61.0,330.0,1.0,test
804,004598.jpg,185.0,274.0,71.0,333.0,1.0,test
805,004598.jpg,263.0,360.0,71.0,333.0,1.0,test
806,004598.jpg,343.0,499.0,42.0,330.0,1.0,test
807,004598.jpg,433.0,500.0,71.0,181.0,1.0,test
808,004598.jpg,21.0,157.0,53.0,332.0,1.0,test
809,004598.jpg,1.0,51.0,80.0,236.0,1.0,test
810,007836.jpg,2.0,227.0,186.0,338.0,12.0,trainval
811,007836.jpg,328.0,500.0,192.0,332.0,12.0,trainval
812,007836.jpg,355.0,500.0,117.0,313.0,1.0,trainval
813,007836.jpg,2.0,144.0,124.0,330.0,1.0,trainval
814,007836.jpg,228.0,263.0,31.0,121.0,1.0,trainval
815,007836.jpg,273.0,295.0,40.0,116.0,1.0,trainval
816,006044.jpg,159.0,500.0,7.0,375.0,7.0,test
817,000545.jpg,148.0,269.0,146.0,500.0,1.0,trainval
818,000545.jpg,287.0,330.0,173.0,250.0,1.0,trainval
819,000545.jpg,315.0,336.0,172.0,249.0,1.0,trainval
820,000545.jpg,144.0,171.0,174.0,244.0,1.0,trainval
821,000545.jpg,123.0,136.0,174.0,200.0,1.0,trainval
822,000545.jpg,50.0,63.0,174.0,206.0,1.0,trainval
823,000545.jpg,103.0,129.0,178.0,196.0,0.0,trainval
824,008076.jpg,305.0,500.0,258.0,373.0,11.0,trainval
825,008076.jpg,262.0,376.0,256.0,375.0,4.0,trainval
826,008076.jpg,414.0,500.0,329.0,374.0,4.0,trainval
827,008076.jpg,157.0,194.0,184.0,248.0,4.0,trainval
828,008076.jpg,224.0,292.0,163.0,230.0,2.0,trainval
829,008076.jpg,198.0,344.0,184.0,248.0,10.0,trainval
830,006869.jpg,167.0,493.0,111.0,273.0,16.0,trainval
831,001369.jpg,19.0,330.0,101.0,433.0,0.0,test
832,001369.jpg,26.0,282.0,45.0,157.0,0.0,test
833,007061.jpg,11.0,496.0,39.0,367.0,0.0,test
834,007061.jpg,1.0,109.0,82.0,177.0,0.0,test
835,000402.jpg,12.0,393.0,184.0,324.0,0.0,test
836,000402.jpg,421.0,467.0,165.0,199.0,0.0,test
837,000402.jpg,2.0,119.0,160.0,224.0,0.0,test
838,003136.jpg,204.0,401.0,55.0,232.0,2.0,test
839,009600.jpg,100.0,363.0,174.0,333.0,12.0,trainval
840,009600.jpg,142.0,335.0,76.0,294.0,1.0,trainval
841,000447.jpg,226.0,279.0,156.0,318.0,3.0,test
842,000447.jpg,183.0,199.0,111.0,150.0,3.0,test
843,000447.jpg,35.0,279.0,42.0,184.0,1.0,test
844,002106.jpg,1.0,359.0,2.0,500.0,16.0,test
845,002162.jpg,88.0,454.0,56.0,297.0,16.0,test
846,004220.jpg,152.0,380.0,132.0,214.0,5.0,trainval
847,003315.jpg,21.0,305.0,23.0,356.0,5.0,test
848,003315.jpg,195.0,387.0,225.0,328.0,5.0,test
849,003315.jpg,338.0,500.0,170.0,333.0,5.0,test
850,003315.jpg,394.0,500.0,140.0,256.0,5.0,test
851,008598.jpg,321.0,483.0,152.0,317.0,15.0,test
852,008598.jpg,287.0,470.0,129.0,182.0,15.0,test
853,008598.jpg,167.0,261.0,125.0,289.0,15.0,test
854,008598.jpg,115.0,206.0,134.0,276.0,15.0,test
855,008643.jpg,154.0,482.0,72.0,229.0,14.0,test
856,008643.jpg,5.0,203.0,103.0,229.0,14.0,test
857,002201.jpg,4.0,498.0,23.0,374.0,19.0,trainval
858,007268.jpg,137.0,271.0,46.0,496.0,1.0,test
859,007268.jpg,176.0,321.0,252.0,473.0,4.0,test
860,008948.jpg,3.0,182.0,159.0,323.0,4.0,trainval
861,008948.jpg,251.0,367.0,129.0,246.0,4.0,trainval
862,008948.jpg,474.0,500.0,123.0,201.0,2.0,trainval
863,009921.jpg,146.0,500.0,152.0,194.0,17.0,test
864,008416.jpg,274.0,454.0,39.0,333.0,7.0,trainval
865,008416.jpg,114.0,273.0,120.0,277.0,7.0,trainval
866,002038.jpg,117.0,242.0,415.0,452.0,16.0,test
867,000569.jpg,40.0,412.0,34.0,348.0,5.0,test
868,005618.jpg,376.0,499.0,147.0,272.0,2.0,trainval
869,005618.jpg,216.0,270.0,155.0,255.0,4.0,trainval
870,005618.jpg,266.0,316.0,145.0,238.0,4.0,trainval
871,005618.jpg,187.0,225.0,146.0,231.0,4.0,trainval
872,005618.jpg,89.0,124.0,92.0,241.0,1.0,trainval
